collected_date,source,skill,category,repo,stars,forks,language,pushed_at
2026-06-16,GitHub,Express,web_framework,afteracademy/nodejs-backend-architecture-typescript,3060,709,TypeScript,2026-06-08
2026-06-16,GitHub,Express,web_framework,jsynowiec/node-typescript-boilerplate,2947,565,TypeScript,2026-05-07
2026-06-16,GitHub,Express,web_framework,kunalkapadia/express-mongoose-es6-rest-api,2923,686,JavaScript,2020-07-15
2026-06-16,GitHub,Express,web_framework,mrwill84/DOClever,2906,668,JavaScript,2025-12-27
2026-06-16,GitHub,Express,web_framework,ljlm0402/typescript-express-starter,2885,447,TypeScript,2026-04-08
2026-06-16,GitHub,Express,web_framework,notadd/notadd,2837,399,TypeScript,2024-07-03
2026-06-16,GitHub,Express,web_framework,icebob/vue-express-mongo-boilerplate,2829,728,JavaScript,2021-05-28
2026-06-16,GitHub,Express,web_framework,golevelup/nestjs,2724,300,TypeScript,2026-06-16
2026-06-16,GitHub,Express,web_framework,developit/express-es6-rest-api,2443,541,JavaScript,2023-03-25
2026-06-16,GitHub,Express,web_framework,atulmy/crate,2428,577,JavaScript,2025-02-09
2026-06-16,GitHub,Express,web_framework,nz-m/SocialEcho,2427,602,JavaScript,2024-06-13
2026-06-16,GitHub,Express,web_framework,danielfsousa/express-rest-boilerplate,2364,614,JavaScript,2024-06-30
2026-06-16,GitHub,Express,web_framework,hua1995116/webchat,2026,497,JavaScript,2023-08-28
2026-06-16,GitHub,Express,web_framework,kartikk221/hyper-express,2020,110,JavaScript,2024-12-06
2026-06-16,GitHub,Express,web_framework,mohamedsamara/mern-ecommerce,1968,947,JavaScript,2024-08-31
2026-06-16,GitHub,Express,web_framework,FoalTS/foal,1937,141,TypeScript,2026-06-05
2026-06-16,GitHub,Express,web_framework,tsrpc/tsrpc,1924,203,TypeScript,2026-02-26
2026-06-16,GitHub,Express,web_framework,geekape/geek-navigation,1901,532,TypeScript,2024-07-02
2026-06-16,GitHub,Express,web_framework,enisdenjo/graphql-ws,1866,174,TypeScript,2026-03-26
2026-06-16,GitHub,Express,web_framework,expressjs/generator,1851,554,JavaScript,2026-03-02
2026-06-16,GitHub,Express,web_framework,Heavrnl/nexus-terminal,1788,143,TypeScript,2025-07-01
2026-06-16,GitHub,Express,web_framework,janoside/btc-rpc-explorer,1783,1351,JavaScript,2026-02-11
2026-06-16,GitHub,Express,web_framework,connectrpc/connect-es,1756,118,TypeScript,2026-06-12
2026-06-16,GitHub,Express,web_framework,clerk/javascript,1712,453,TypeScript,2026-06-16
2026-06-16,GitHub,Express,web_framework,bbc/simorgh,1698,275,TypeScript,2026-06-16
2026-06-16,GitHub,Express,web_framework,panshak/accountill,1688,501,JavaScript,2024-07-30
2026-06-16,GitHub,Express,web_framework,ianstormtaylor/permit,1684,54,JavaScript,2022-12-06
2026-06-16,GitHub,Express,web_framework,practicajs/practica,1667,150,TypeScript,2026-02-14
2026-06-16,GitHub,Express,web_framework,crsandeep/simple-react-full-stack,1632,655,JavaScript,2022-07-11
2026-06-16,GitHub,Express,web_framework,jsososo/QQMusicApi,1584,442,JavaScript,2024-06-25
2026-06-16,GitHub,Express,web_framework,DavideViolante/Angular-Full-Stack,1558,677,TypeScript,2026-02-25
2026-06-16,GitHub,Express,web_framework,Bharat2044/100xDevs-Cohort3-WebDev-and-Devops,1489,376,JavaScript,2025-06-05
2026-06-16,GitHub,Express,web_framework,OmarElgabry/chat.io,1451,478,JavaScript,2019-07-02
2026-06-16,GitHub,Express,web_framework,madhums/node-express-mongoose,1445,384,JavaScript,2024-12-06
2026-06-16,GitHub,Express,web_framework,jaydenseric/graphql-upload,1439,136,JavaScript,2024-10-08
2026-06-16,GitHub,Express,web_framework,open-source-labs/PreVue,1398,134,Vue,2023-12-13
2026-06-16,GitHub,Express,web_framework,fhsinchy/docker-handbook-projects,1393,329,JavaScript,2026-04-02
2026-06-16,GitHub,Express,web_framework,azat-co/cheatsheets,1359,294,HTML,2024-01-10
2026-06-16,GitHub,Express,web_framework,arb/celebrate,1350,68,JavaScript,2026-05-08
2026-06-16,GitHub,Express,web_framework,salman0ansari/whatsapp-api-nodejs,1343,605,JavaScript,2024-07-17
2026-06-16,GitHub,Express,web_framework,express-vue/express-vue,1302,88,JavaScript,2022-11-10
2026-06-16,GitHub,Express,web_framework,wellyshen/react-cool-starter,1298,234,TypeScript,2023-03-05
2026-06-16,GitHub,Express,web_framework,dabit3/react-native-ai,1277,168,TypeScript,2026-04-29
2026-06-16,GitHub,Express,web_framework,mdn/express-locallibrary-tutorial,1275,850,JavaScript,2026-05-27
2026-06-16,GitHub,Express,web_framework,GeekyAnts/express-typescript,1261,325,TypeScript,2026-01-31
2026-06-16,GitHub,Express,web_framework,kwhitley/apicache,1248,191,JavaScript,2023-01-24
2026-06-16,GitHub,Express,web_framework,nuxt-community/express-template,1240,232,Vue,2026-06-12
2026-06-16,GitHub,Express,web_framework,edwinhern/express-typescript,1238,234,TypeScript,2026-06-15
2026-06-16,GitHub,Express,web_framework,canfoo/vue2.0-taopiaopiao,1227,374,Vue,2018-04-21
2026-06-16,GitHub,Express,web_framework,maitraysuthar/rest-api-nodejs-mongodb,1185,417,JavaScript,2023-05-08
2026-06-16,GitHub,Express,web_framework,timothystewart6/littlelink-server,1133,188,JavaScript,2026-05-20
2026-06-16,GitHub,Express,web_framework,TonnyL/Espresso,1085,199,Java,2020-04-29
2026-06-16,GitHub,Express,web_framework,heroku/nodejs-getting-started,1084,3814,EJS,2026-06-05
2026-06-16,GitHub,Express,web_framework,lllllllillllllillll/DweebUI,1057,57,HTML,2025-06-25
2026-06-16,GitHub,Express,web_framework,geekcell/docker-compose-nodejs-examples,1026,327,Dockerfile,2024-07-03
2026-06-16,GitHub,Express,web_framework,maanavshah/stock-market-india,1023,416,JavaScript,2023-12-17
2026-06-16,GitHub,Express,web_framework,KieSun/Chat-Buy-React,1010,129,JavaScript,2022-12-22
2026-06-16,GitHub,Express,web_framework,tngoman/Store-POS,1006,461,JavaScript,2026-02-02
2026-06-16,GitHub,Express,web_framework,cdimascio/express-openapi-validator,1003,236,TypeScript,2026-05-30
2026-06-16,GitHub,Express,web_framework,OpenUserJS/OpenUserJS.org,991,363,JavaScript,2026-06-04
2026-06-16,GitHub,Express,web_framework,topfullstack/node-vue-moba,981,302,Vue,2023-01-03
2026-06-16,GitHub,Express,web_framework,microzz/vue-chat,978,248,Vue,2017-05-10
2026-06-16,GitHub,Express,web_framework,skyvow/m-mall-admin,945,390,JavaScript,2020-06-30
2026-06-16,GitHub,Next.js,web_framework,f/prompts.chat,163814,21247,HTML,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,langgenius/dify,145459,22879,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,vercel/next.js,140059,31227,JavaScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,shadcn-ui/ui,116726,9072,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,supabase/supabase,104323,12746,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,ChatGPTNextWeb/NextChat,88257,59562,TypeScript,2026-05-15
2026-06-16,GitHub,Next.js,web_framework,coollabsio/coolify,57056,4791,PHP,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,appwrite/appwrite,56318,5445,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,calcom/cal.diy,45585,14075,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,AykutSarac/jsoncrack.com,44134,3555,TypeScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,payloadcms/payload,43053,3806,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,trpc/trpc,40348,1624,TypeScript,2026-06-14
2026-06-16,GitHub,Next.js,web_framework,LAION-AI/Open-Assistant,37397,3279,Python,2024-08-17
2026-06-16,GitHub,Next.js,web_framework,CopilotKit/CopilotKit,35195,4370,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,refinedev/refine,34906,3092,TypeScript,2026-06-05
2026-06-16,GitHub,Next.js,web_framework,Dokploy/dokploy,34903,2637,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,vercel/swr,32404,1349,TypeScript,2026-06-04
2026-06-16,GitHub,Next.js,web_framework,gitroomhq/postiz-app,32004,5906,TypeScript,2026-06-12
2026-06-16,GitHub,Next.js,web_framework,gethomepage/homepage,30679,1963,JavaScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,onyx-dot-app/onyx,30358,4153,Python,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,slymnoyann/hey-1,29394,1806,TypeScript,2026-05-13
2026-06-16,GitHub,Next.js,web_framework,t3-oss/create-t3-app,28984,1518,TypeScript,2025-12-13
2026-06-16,GitHub,Next.js,web_framework,nrwl/nx,28938,2739,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,simstudioai/sim,28796,3661,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,labring/FastGPT,28415,7150,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,nextauthjs/next-auth,28271,4042,TypeScript,2026-06-12
2026-06-16,GitHub,Next.js,web_framework,srbhr/Resume-Matcher,27391,4877,TypeScript,2026-06-14
2026-06-16,GitHub,Next.js,web_framework,SigNoz/signoz,27355,2222,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,karakeep-app/karakeep,26037,1253,TypeScript,2026-06-14
2026-06-16,GitHub,Next.js,web_framework,onlook-dev/onlook,25940,1995,TypeScript,2026-06-09
2026-06-16,GitHub,Next.js,web_framework,mastra-ai/mastra,25134,2240,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,vercel/ai,24915,4615,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,dubinc/dub,23693,3045,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,readest/readest,21502,1267,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,magicuidesign/magicui,21279,1027,MDX,2026-06-03
2026-06-16,GitHub,Next.js,web_framework,dyad-sh/dyad,20646,2467,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,vercel/chatbot,20499,6661,TypeScript,2026-05-18
2026-06-16,GitHub,Next.js,web_framework,GeekyAnts/NativeBase,20389,2402,TypeScript,2026-01-31
2026-06-16,GitHub,Next.js,web_framework,CapSoftware/Cap,19606,1618,TypeScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,shadcn-ui/taxonomy,19251,2730,TypeScript,2026-04-20
2026-06-16,GitHub,Next.js,web_framework,wulkano/Kap,19251,883,TypeScript,2024-11-12
2026-06-16,GitHub,Next.js,web_framework,linkwarden/linkwarden,18629,789,TypeScript,2026-06-09
2026-06-16,GitHub,Next.js,web_framework,TransformerOptimus/SuperAGI,17572,2223,Python,2025-01-22
2026-06-16,GitHub,Next.js,web_framework,JCodesMore/ai-website-cloner-template,17070,2651,TypeScript,2026-06-01
2026-06-16,GitHub,Next.js,web_framework,datawhalechina/easy-vibe,16993,1604,JavaScript,2026-06-10
2026-06-16,GitHub,Next.js,web_framework,mayooear/ai-pdf-chatbot-langchain,16541,3222,TypeScript,2026-03-27
2026-06-16,GitHub,Next.js,web_framework,steven-tey/novel,16323,1378,TypeScript,2025-01-18
2026-06-16,GitHub,Next.js,web_framework,nextjs/saas-starter,15890,2661,TypeScript,2025-12-11
2026-06-16,GitHub,Next.js,web_framework,apitable/apitable,15386,1400,TypeScript,2025-10-30
2026-06-16,GitHub,Next.js,web_framework,triggerdotdev/trigger.dev,15365,1304,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,MODSetter/SurfSense,14818,1410,Python,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,midday-ai/midday,14511,1732,TypeScript,2026-06-13
2026-06-16,GitHub,Next.js,web_framework,blitz-js/blitz,14131,813,TypeScript,2025-11-21
2026-06-16,GitHub,Next.js,web_framework,vercel/commerce,14088,5411,TypeScript,2026-06-10
2026-06-16,GitHub,Next.js,web_framework,smartcontractkit/full-blockchain-solidity-course-js,14015,3285,,2024-06-12
2026-06-16,GitHub,Next.js,web_framework,shuding/nextra,13838,1412,TypeScript,2026-06-08
2026-06-16,GitHub,Next.js,web_framework,tinacms/tinacms,13419,715,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,documenso/documenso,13417,2776,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,Open-Dev-Society/OpenStock,13254,1754,TypeScript,2026-05-28
2026-06-16,GitHub,Next.js,web_framework,ixartz/Next-js-Boilerplate,12982,2392,TypeScript,2026-06-01
2026-06-16,GitHub,Next.js,web_framework,BasedHardware/omi,12804,2060,Dart,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,e2b-dev/E2B,12617,932,Python,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,formbricks/formbricks,12391,2342,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,fuma-nama/fumadocs,12209,685,TypeScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,codexu/note-gen,12173,922,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,openreplay/openreplay,12104,750,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,InsForge/InsForge,11794,1005,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,giscus/giscus,11793,476,TypeScript,2026-05-26
2026-06-16,GitHub,Next.js,web_framework,notionnext-org/NotionNext,11549,14645,JavaScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,elie222/inbox-zero,11293,1393,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,chimurai/http-proxy-middleware,11131,880,TypeScript,2026-06-14
2026-06-16,GitHub,Next.js,web_framework,unicodeveloper/awesome-nextjs,11077,1107,,2026-03-24
2026-06-16,GitHub,Next.js,web_framework,blinkospace/blinko,10581,746,TypeScript,2026-06-01
2026-06-16,GitHub,Next.js,web_framework,timlrx/tailwind-nextjs-starter-blog,10500,2593,TypeScript,2026-02-08
2026-06-16,GitHub,Next.js,web_framework,cosscom/coss,10078,504,TypeScript,2026-06-11
2026-06-16,GitHub,Next.js,web_framework,baptisteArno/typebot.io,10042,3111,TypeScript,2026-06-12
2026-06-16,GitHub,Next.js,web_framework,polarsource/polar,9947,727,Python,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,BartoszJarocki/cv,9660,1070,TypeScript,2026-03-03
2026-06-16,GitHub,Next.js,web_framework,nhost/nhost,9199,589,Go,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,api-platform/api-platform,9153,974,PHP,2026-06-14
2026-06-16,GitHub,Next.js,web_framework,miurla/morphic,8910,2345,TypeScript,2026-06-11
2026-06-16,GitHub,Next.js,web_framework,openstatusHQ/openstatus,8755,681,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,xitanggg/open-resume,8682,999,TypeScript,2024-10-29
2026-06-16,GitHub,Next.js,web_framework,getsentry/sentry-javascript,8668,1782,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,papermark/papermark,8552,1267,TypeScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,garmeeh/next-seo,8473,449,TypeScript,2026-02-15
2026-06-16,GitHub,Next.js,web_framework,webiny/webiny-js,7992,674,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,Snouzy/workout-cool,7902,670,TypeScript,2026-04-11
2026-06-16,GitHub,Next.js,web_framework,juliencrn/usehooks-ts,7827,457,TypeScript,2026-06-15
2026-06-16,GitHub,Next.js,web_framework,jsplumb/jsplumb,7768,1432,,2024-09-27
2026-06-16,GitHub,Next.js,web_framework,leerob/next-mdx-blog,7557,1442,TypeScript,2026-05-12
2026-06-16,GitHub,Next.js,web_framework,pickle-com/glass,7530,1108,JavaScript,2025-10-26
2026-06-16,GitHub,Next.js,web_framework,Blazity/next-enterprise,7412,1980,TypeScript,2026-06-13
2026-06-16,GitHub,Next.js,web_framework,ajnart/homarr,7212,303,TypeScript,2026-06-01
2026-06-16,GitHub,Next.js,web_framework,ixartz/SaaS-Boilerplate,7191,1318,TypeScript,2026-06-01
2026-06-16,GitHub,Next.js,web_framework,vercel/next-forge,7097,659,TypeScript,2026-05-28
2026-06-16,GitHub,Next.js,web_framework,transitive-bullshit/nextjs-notion-starter-kit,7018,5705,TypeScript,2026-03-19
2026-06-16,GitHub,Next.js,web_framework,nexu-io/html-anything,6868,677,HTML,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,plasmicapp/plasmic,6860,689,TypeScript,2026-06-16
2026-06-16,GitHub,Next.js,web_framework,nodejs/nodejs.org,6836,6481,TypeScript,2026-06-12
2026-06-16,GitHub,FastAPI,web_framework,fastapi/fastapi,99265,9439,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,fastapi/full-stack-fastapi-template,43701,8663,TypeScript,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,mouredev/Hello-Python,36047,2311,Python,2025-08-11
2026-06-16,GitHub,FastAPI,web_framework,chopratejas/headroom,29553,1991,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,jina-ai/serve,21859,2237,Python,2025-03-24
2026-06-16,GitHub,FastAPI,web_framework,Zeyi-Lin/HivisionIDPhotos,21187,2425,Python,2026-03-19
2026-06-16,GitHub,FastAPI,web_framework,Evil0ctal/Douyin_TikTok_Download_API,18356,2644,Python,2025-10-12
2026-06-16,GitHub,FastAPI,web_framework,fastapi/sqlmodel,18105,871,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,zhanymkanov/fastapi-best-practices,17511,1279,,2026-05-03
2026-06-16,GitHub,FastAPI,web_framework,MODSetter/SurfSense,14818,1410,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,DataTalksClub/machine-learning-zoomcamp,13253,2975,Jupyter Notebook,2026-06-10
2026-06-16,GitHub,FastAPI,web_framework,coleifer/peewee,11971,1385,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,tadata-org/fastapi_mcp,11914,952,Python,2025-11-24
2026-06-16,GitHub,FastAPI,web_framework,JoeanAmier/XHS-Downloader,11574,1732,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,mjhea0/awesome-fastapi,11446,868,,2026-03-30
2026-06-16,GitHub,FastAPI,web_framework,polarsource/polar,9947,727,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,pycaret/pycaret,9811,1857,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,pydantic/FastUI,8969,341,Python,2026-04-01
2026-06-16,GitHub,FastAPI,web_framework,vastsa/FileCodeBox,8338,1036,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,nonebot/nonebot2,7572,661,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,hatchet-dev/hatchet,7366,420,Go,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,fastapi-users/fastapi-users,6170,509,Python,2026-06-08
2026-06-16,GitHub,FastAPI,web_framework,serge-chat/serge,5725,394,Svelte,2025-11-21
2026-06-16,GitHub,FastAPI,web_framework,xerrors/Yuxi,5602,805,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,plastic-labs/honcho,5197,635,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,remsky/Kokoro-FastAPI,5020,827,Python,2026-06-06
2026-06-16,GitHub,FastAPI,web_framework,hunvreus/devpush,4678,180,Python,2026-03-03
2026-06-16,GitHub,FastAPI,web_framework,strawberry-graphql/strawberry,4672,642,Python,2026-06-15
2026-06-16,GitHub,FastAPI,web_framework,poem-web/poem,4405,350,Rust,2026-05-16
2026-06-16,GitHub,FastAPI,web_framework,dynaconf/dynaconf,4308,328,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,pydantic/logfire,4302,248,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,chatpire/chatgpt-web-share,4268,649,Vue,2024-11-01
2026-06-16,GitHub,FastAPI,web_framework,danielgtaylor/huma,4170,270,Go,2026-06-05
2026-06-16,GitHub,FastAPI,web_framework,Atri-Labs/atrilabs-engine,4073,182,JavaScript,2023-08-11
2026-06-16,GitHub,FastAPI,web_framework,koxudaxi/datamodel-code-generator,3932,447,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,IBM/mcp-context-forge,3896,707,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,Lightning-AI/LitServe,3893,292,Python,2026-06-09
2026-06-16,GitHub,FastAPI,web_framework,fastapi-admin/fastapi-admin,3792,463,Python,2025-04-05
2026-06-16,GitHub,FastAPI,web_framework,TracecatHQ/tracecat,3678,369,Python,2026-06-16
2026-06-16,GitHub,FastAPI,web_framework,rashadphz/farfalle,3531,321,TypeScript,2024-09-27
2026-06-16,GitHub,FastAPI,web_framework,ml-tooling/opyrator,3136,167,Python,2026-06-16
